id_data,data_pregao
4292,2017-05-03
4293,2017-05-04
4294,2017-05-05
4295,2017-05-08
4296,2017-05-09
4297,2017-05-10
4298,2017-05-11
4299,2017-05-12
4300,2017-05-15
4301,2017-05-16
4302,2017-05-17
4303,2017-05-18
4304,2017-05-19
4305,2017-05-22
4306,2017-05-23
4307,2017-05-24
4308,2017-05-25
4309,2017-05-26
4310,2017-05-29
4311,2017-05-30
4312,2017-05-31
4313,2017-06-01
4314,2017-06-02
4315,2017-06-05
4316,2017-06-06
4317,2017-06-07
4318,2017-06-08
4319,2017-06-09
4320,2017-06-12
4321,2017-06-13
4322,2017-06-14
4323,2017-06-16
4324,2017-06-19
4325,2017-06-20
4326,2017-06-21
4327,2017-06-22
4328,2017-06-23
4329,2017-06-26
4330,2017-06-27
4331,2017-06-28
4332,2017-06-29
4333,2017-06-30
4334,2017-07-03
4335,2017-07-04
4336,2017-07-05
4337,2017-07-06
4338,2017-07-07
4339,2017-07-10
4340,2017-07-11
4341,2017-07-12
4342,2017-07-13
4343,2017-07-14
4344,2017-07-17
4345,2017-07-18
4346,2017-07-19
4347,2017-07-20
4348,2017-07-21
4349,2017-07-24
4350,2017-07-25
4351,2017-07-26
4352,2017-07-27
4353,2017-07-28
4354,2017-07-31
4355,2017-08-01
4356,2017-08-02
4357,2017-08-03
4358,2017-08-04
4359,2017-08-07
4360,2017-08-08
4361,2017-08-09
4362,2017-08-10
4363,2017-08-11
4364,2017-08-14
4365,2017-08-15
4366,2017-08-16
4367,2017-08-17
4368,2017-08-18
4369,2017-08-21
4370,2017-08-22
4371,2017-08-23
4372,2017-08-24
4373,2017-08-25
4374,2017-08-28
4375,2017-08-29
4376,2017-08-30
4377,2017-08-31
4378,2017-09-01
4379,2017-09-04
4380,2017-09-05
4381,2017-09-06
4382,2017-09-08
4383,2017-09-11
4384,2017-09-12
4385,2017-09-13
4386,2017-09-14
4387,2017-09-15
4388,2017-09-18
4389,2017-09-19
4390,2017-09-20
4391,2017-09-21
4392,2017-09-22
4393,2017-09-25
4394,2017-09-26
4395,2017-09-27
4396,2017-09-28
4397,2017-09-29
4398,2017-10-02
4399,2017-10-03
4400,2017-10-04
4401,2017-10-05
4402,2017-10-06
4403,2017-10-09
4404,2017-10-10
4405,2017-10-11
4406,2017-10-13
4407,2017-10-16
4408,2017-10-17
4409,2017-10-18
4410,2017-10-19
4411,2017-10-20
4412,2017-10-23
4413,2017-10-24
4414,2017-10-25
4415,2017-10-26
4416,2017-10-27
4417,2017-10-30
4418,2017-10-31
4419,2017-11-01
4420,2017-11-03
4421,2017-11-06
4422,2017-11-07
4423,2017-11-08
4424,2017-11-09
4425,2017-11-10
4426,2017-11-13
4427,2017-11-14
4428,2017-11-16
4429,2017-11-17
4430,2017-11-21
4431,2017-11-22
4432,2017-11-23
4433,2017-11-24
4434,2017-11-27
4435,2017-11-28
4436,2017-11-29
4437,2017-11-30
4438,2017-12-01
4439,2017-12-04
4440,2017-12-05
4441,2017-12-06
4442,2017-12-07
4443,2017-12-08
4444,2017-12-11
4445,2017-12-12
4446,2017-12-13
4447,2017-12-14
4448,2017-12-15
4449,2017-12-18
4450,2017-12-19
4451,2017-12-20
4452,2017-12-21
4453,2017-12-22
4454,2017-12-26
4455,2017-12-27
4456,2017-12-28
4457,2018-01-02
4458,2018-01-03
4459,2018-01-04
4460,2018-01-05
4461,2018-01-08
4462,2018-01-09
4463,2018-01-10
4464,2018-01-11
4465,2018-01-12
4466,2018-01-15
4467,2018-01-16
4468,2018-01-17
4469,2018-01-18
4470,2018-01-19
4471,2018-01-22
4472,2018-01-23
4473,2018-01-24
4474,2018-01-26
4475,2018-01-29
4476,2018-01-30
4477,2018-01-31
4478,2018-02-01
4479,2018-02-02
4480,2018-02-05
4481,2018-02-06
4482,2018-02-07
4483,2018-02-08
4484,2018-02-09
4485,2018-02-14
4486,2018-02-15
4487,2018-02-16
4488,2018-02-19
4489,2018-02-20
4490,2018-02-21
4491,2018-02-22
4492,2018-02-23
4493,2018-02-26
4494,2018-02-27
4495,2018-02-28
4496,2018-03-01
4497,2018-03-02
4498,2018-03-05
4499,2018-03-06
4500,2018-03-07
4501,2018-03-08
4502,2018-03-09
4503,2018-03-12
4504,2018-03-13
4505,2018-03-14
4506,2018-03-15
4507,2018-03-16
4508,2018-03-19
4509,2018-03-20
4510,2018-03-21
4511,2018-03-22
4512,2018-03-23
4513,2018-03-26
4514,2018-03-27
4515,2018-03-28
4516,2018-03-29
4517,2018-04-02
4518,2018-04-03
4519,2018-04-04
4520,2018-04-05
4521,2018-04-06
4522,2018-04-09
4523,2018-04-10
4524,2018-04-11
4525,2018-04-12
4526,2018-04-13
4527,2018-04-16
4528,2018-04-17
4529,2018-04-18
4530,2018-04-19
4531,2018-04-20
4532,2018-04-23
4533,2018-04-24
4534,2018-04-25
4535,2018-04-26
4536,2018-04-27
4537,2018-04-30
4538,2018-05-02
4539,2018-05-03
4540,2018-05-04
4541,2018-05-07
4542,2018-05-08
4543,2018-05-09
4544,2018-05-10
4545,2018-05-11
4546,2018-05-14
4547,2018-05-15
4548,2018-05-16
4549,2018-05-17
4550,2018-05-18
4551,2018-05-21
4552,2018-05-22
4553,2018-05-23
4554,2018-05-24
4555,2018-05-25
4556,2018-05-28
4557,2018-05-29
4558,2018-05-30
4559,2018-06-01
4560,2018-06-04
4561,2018-06-05
4562,2018-06-06
4563,2018-06-07
4564,2018-06-08
4565,2018-06-11
4566,2018-06-12
4567,2018-06-13
4568,2018-06-14
4569,2018-06-15
4570,2018-06-18
4571,2018-06-19
4572,2018-06-20
4573,2018-06-21
4574,2018-06-22
4575,2018-06-25
4576,2018-06-26
4577,2018-06-27
4578,2018-06-28
4579,2018-06-29
4580,2018-07-02
4581,2018-07-03
4582,2018-07-04
4583,2018-07-05
4584,2018-07-06
4585,2018-07-10
4586,2018-07-11
4587,2018-07-12
4588,2018-07-13
4589,2018-07-16
4590,2018-07-17
4591,2018-07-18
4592,2018-07-19
4593,2018-07-20
4594,2018-07-23
4595,2018-07-24
4596,2018-07-25
4597,2018-07-26
4598,2018-07-27
4599,2018-07-30
4600,2018-07-31
4601,2018-08-01
4602,2018-08-02
4603,2018-08-03
4604,2018-08-06
4605,2018-08-07
4606,2018-08-08
4607,2018-08-09
4608,2018-08-10
4609,2018-08-13
4610,2018-08-14
4611,2018-08-15
4612,2018-08-16
4613,2018-08-17
4614,2018-08-20
4615,2018-08-21
4616,2018-08-22
4617,2018-08-23
4618,2018-08-24
4619,2018-08-27
4620,2018-08-28
4621,2018-08-29
4622,2018-08-30
4623,2018-08-31
4624,2018-09-03
4625,2018-09-04
4626,2018-09-05
4627,2018-09-06
4628,2018-09-10
4629,2018-09-11
4630,2018-09-12
4631,2018-09-13
4632,2018-09-14
4633,2018-09-17
4634,2018-09-18
4635,2018-09-19
4636,2018-09-20
4637,2018-09-21
4638,2018-09-24
4639,2018-09-25
4640,2018-09-26
4641,2018-09-27
4642,2018-09-28
4643,2018-10-01
4644,2018-10-02
4645,2018-10-03
4646,2018-10-04
4647,2018-10-05
4648,2018-10-08
4649,2018-10-09
4650,2018-10-10
4651,2018-10-11
4652,2018-10-15
4653,2018-10-16
4654,2018-10-17
4655,2018-10-18
4656,2018-10-19
4657,2018-10-22
4658,2018-10-23
4659,2018-10-24
4660,2018-10-25
4661,2018-10-26
4662,2018-10-29
4663,2018-10-30
4664,2018-10-31
4665,2018-11-01
4666,2018-11-05
4667,2018-11-06
4668,2018-11-07
4669,2018-11-08
4670,2018-11-09
4671,2018-11-12
4672,2018-11-13
4673,2018-11-14
4674,2018-11-16
4675,2018-11-19
4676,2018-11-21
4677,2018-11-22
4678,2018-11-23
4679,2018-11-26
4680,2018-11-27
4681,2018-11-28
4682,2018-11-29
4683,2018-11-30
4684,2018-12-03
4685,2018-12-04
4686,2018-12-05
4687,2018-12-06
4688,2018-12-07
4689,2018-12-10
4690,2018-12-11
4691,2018-12-12
4692,2018-12-13
4693,2018-12-14
4694,2018-12-17
4695,2018-12-18
4696,2018-12-19
4697,2018-12-20
4698,2018-12-21
4699,2018-12-26
4700,2018-12-27
4701,2018-12-28
4702,2019-01-02
4703,2019-01-03
4704,2019-01-04
4705,2019-01-07
4706,2019-01-08
4707,2019-01-09
4708,2019-01-10
4709,2019-01-11
4710,2019-01-14
4711,2019-01-15
4712,2019-01-16
4713,2019-01-17
4714,2019-01-18
4715,2019-01-21
4716,2019-01-22
4717,2019-01-23
4718,2019-01-24
4719,2019-01-28
4720,2019-01-29
4721,2019-01-30
4722,2019-01-31
4723,2019-02-01
4724,2019-02-04
4725,2019-02-05
4726,2019-02-06
4727,2019-02-07
4728,2019-02-08
4729,2019-02-11
4730,2019-02-12
4731,2019-02-13
4732,2019-02-14
4733,2019-02-15
4734,2019-02-18
4735,2019-02-19
4736,2019-02-20
4737,2019-02-21
4738,2019-02-22
4739,2019-02-25
4740,2019-02-26
4741,2019-02-27
4742,2019-02-28
4743,2019-03-01
4744,2019-03-06
4745,2019-03-07
4746,2019-03-08
4747,2019-03-11
4748,2019-03-12
4749,2019-03-13
4750,2019-03-14
4751,2019-03-15
4752,2019-03-18
4753,2019-03-19
4754,2019-03-20
4755,2019-03-21
4756,2019-03-22
4757,2019-03-25
4758,2019-03-26
4759,2019-03-27
4760,2019-03-28
4761,2019-03-29
4762,2019-04-01
4763,2019-04-02
4764,2019-04-03
4765,2019-04-04
4766,2019-04-05
4767,2019-04-08
4768,2019-04-09
4769,2019-04-10
4770,2019-04-11
4771,2019-04-12
4772,2019-04-15
4773,2019-04-16
4774,2019-04-17
4775,2019-04-18
4776,2019-04-22
4777,2019-04-23
4778,2019-04-24
4779,2019-04-25
4780,2019-04-26
4781,2019-04-29
4782,2019-04-30
4783,2019-05-02
4784,2019-05-03
4785,2019-05-06
4786,2019-05-07
4787,2019-05-08
4788,2019-05-09
4789,2019-05-10
4790,2019-05-13
4791,2019-05-14
4792,2019-05-15
4793,2019-05-16
4794,2019-05-17
4795,2019-05-20
4796,2019-05-21
4797,2019-05-22
4798,2019-05-23
4799,2019-05-24
4800,2019-05-27
4801,2019-05-28
4802,2019-05-29
4803,2019-05-30
4804,2019-05-31
4805,2019-06-03
4806,2019-06-04
4807,2019-06-05
4808,2019-06-06
4809,2019-06-07
4810,2019-06-10
4811,2019-06-11
4812,2019-06-12
4813,2019-06-13
4814,2019-06-14
4815,2019-06-17
4816,2019-06-18
4817,2019-06-19
4818,2019-06-21
4819,2019-06-24
4820,2019-06-25
4821,2019-06-26
4822,2019-06-27
4823,2019-06-28
4824,2019-07-01
4825,2019-07-02
4826,2019-07-03
4827,2019-07-04
4828,2019-07-05
4829,2019-07-08
4830,2019-07-10
4831,2019-07-11
4832,2019-07-12
4833,2019-07-15
4834,2019-07-16
4835,2019-07-17
4836,2019-07-18
4837,2019-07-19
4838,2019-07-22
4839,2019-07-23
4840,2019-07-24
4841,2019-07-25
4842,2019-07-26
4843,2019-07-29
4844,2019-07-30
4845,2019-07-31
4846,2019-08-01
4847,2019-08-02
4848,2019-08-05
4849,2019-08-06
4850,2019-08-07
4851,2019-08-08
4852,2019-08-09
4853,2019-08-12
4854,2019-08-13
4855,2019-08-14
4856,2019-08-15
4857,2019-08-16
4858,2019-08-19
4859,2019-08-20
4860,2019-08-21
4861,2019-08-22
4862,2019-08-23
4863,2019-08-26
4864,2019-08-27
4865,2019-08-28
4866,2019-08-29
4867,2019-08-30
4868,2019-09-02
4869,2019-09-03
4870,2019-09-04
4871,2019-09-05
4872,2019-09-06
4873,2019-09-09
4874,2019-09-10
4875,2019-09-11
4876,2019-09-12
4877,2019-09-13
4878,2019-09-16
4879,2019-09-17
4880,2019-09-18
4881,2019-09-19
4882,2019-09-20
4883,2019-09-23
4884,2019-09-24
4885,2019-09-25
4886,2019-09-26
4887,2019-09-27
4888,2019-09-30
4889,2019-10-01
4890,2019-10-02
4891,2019-10-03
4892,2019-10-04
4893,2019-10-07
4894,2019-10-08
4895,2019-10-09
4896,2019-10-10
4897,2019-10-11
4898,2019-10-14
4899,2019-10-15
4900,2019-10-16
4901,2019-10-17
4902,2019-10-18
4903,2019-10-21
4904,2019-10-22
4905,2019-10-23
4906,2019-10-24
4907,2019-10-25
4908,2019-10-28
4909,2019-10-29
4910,2019-10-30
4911,2019-10-31
4912,2019-11-01
4913,2019-11-04
4914,2019-11-05
4915,2019-11-06
4916,2019-11-07
4917,2019-11-08
4918,2019-11-11
4919,2019-11-12
4920,2019-11-13
4921,2019-11-14
4922,2019-11-18
4923,2019-11-19
4924,2019-11-21
4925,2019-11-22
4926,2019-11-25
4927,2019-11-26
4928,2019-11-27
4929,2019-11-28
4930,2019-11-29
4931,2019-12-02
4932,2019-12-03
4933,2019-12-04
4934,2019-12-05
4935,2019-12-06
4936,2019-12-09
4937,2019-12-10
4938,2019-12-11
4939,2019-12-12
4940,2019-12-13
4941,2019-12-16
4942,2019-12-17
4943,2019-12-18
4944,2019-12-19
4945,2019-12-20
4946,2019-12-23
4947,2019-12-26
4948,2019-12-27
4949,2019-12-30
4950,2020-01-02
4951,2020-01-03
4952,2020-01-06
4953,2020-01-07
4954,2020-01-08
4955,2020-01-09
4956,2020-01-10
4957,2020-01-13
4958,2020-01-14
4959,2020-01-15
4960,2020-01-16
4961,2020-01-17
4962,2020-01-20
4963,2020-01-21
4964,2020-01-22
4965,2020-01-23
4966,2020-01-24
4967,2020-01-27
4968,2020-01-28
4969,2020-01-29
4970,2020-01-30
4971,2020-01-31
4972,2020-02-03
4973,2020-02-04
4974,2020-02-05
4975,2020-02-06
4976,2020-02-07
4977,2020-02-10
4978,2020-02-11
4979,2020-02-12
4980,2020-02-13
4981,2020-02-14
4982,2020-02-17
4983,2020-02-18
4984,2020-02-19
4985,2020-02-20
4986,2020-02-21
4987,2020-02-26
4988,2020-02-27
4989,2020-02-28
4990,2020-03-02
4991,2020-03-03
4992,2020-03-04
4993,2020-03-05
4994,2020-03-06
4995,2020-03-09
4996,2020-03-10
4997,2020-03-11
4998,2020-03-12
4999,2020-03-13
5000,2020-03-16
5001,2020-03-17
5002,2020-03-18
5003,2020-03-19
5004,2020-03-20
5005,2020-03-23
5006,2020-03-24
5007,2020-03-25
5008,2020-03-26
5009,2020-03-27
5010,2020-03-30
5011,2020-03-31
5012,2020-04-01
5013,2020-04-02
5014,2020-04-03
5015,2020-04-06
5016,2020-04-07
5017,2020-04-08
5018,2020-04-09
5019,2020-04-13
5020,2020-04-14
5021,2020-04-15
5022,2020-04-16
5023,2020-04-17
5024,2020-04-20
5025,2020-04-22
5026,2020-04-23
5027,2020-04-24
5028,2020-04-27
5029,2020-04-28
5030,2020-04-29
5031,2020-04-30
5032,2020-05-04
5033,2020-05-05
5034,2020-05-06
5035,2020-05-07
5036,2020-05-08
5037,2020-05-11
5038,2020-05-12
5039,2020-05-13
5040,2020-05-14
5041,2020-05-15
5042,2020-05-18
5043,2020-05-19
5044,2020-05-20
5045,2020-05-21
5046,2020-05-22
5047,2020-05-25
5048,2020-05-26
5049,2020-05-27
5050,2020-05-28
5051,2020-05-29
5052,2020-06-01
5053,2020-06-02
5054,2020-06-03
5055,2020-06-04
5056,2020-06-05
5057,2020-06-08
5058,2020-06-09
5059,2020-06-10
5060,2020-06-12
5061,2020-06-15
5062,2020-06-16
5063,2020-06-17
5064,2020-06-18
5065,2020-06-19
5066,2020-06-22
5067,2020-06-23
5068,2020-06-24
5069,2020-06-25
5070,2020-06-26
5071,2020-06-29
5072,2020-06-30
5073,2020-07-01
5074,2020-07-02
5075,2020-07-03
5076,2020-07-06
5077,2020-07-07
5078,2020-07-08
5079,2020-07-09
5080,2020-07-10
5081,2020-07-13
5082,2020-07-14
5083,2020-07-15
5084,2020-07-16
5085,2020-07-17
5086,2020-07-20
5087,2020-07-21
5088,2020-07-22
5089,2020-07-23
5090,2020-07-24
5091,2020-07-27
5092,2020-07-28
5093,2020-07-29
5094,2020-07-30
5095,2020-07-31
5096,2020-08-03
5097,2020-08-04
5098,2020-08-05
5099,2020-08-06
5100,2020-08-07
5101,2020-08-10
5102,2020-08-11
5103,2020-08-12
5104,2020-08-13
5105,2020-08-14
5106,2020-08-17
5107,2020-08-18
5108,2020-08-19
5109,2020-08-20
5110,2020-08-21
5111,2020-08-24
5112,2020-08-25
5113,2020-08-26
5114,2020-08-27
5115,2020-08-28
5116,2020-08-31
5117,2020-09-01
5118,2020-09-02
5119,2020-09-03
5120,2020-09-04
5121,2020-09-08
5122,2020-09-09
5123,2020-09-10
5124,2020-09-11
5125,2020-09-14
5126,2020-09-15
5127,2020-09-16
5128,2020-09-17
5129,2020-09-18
5130,2020-09-21
5131,2020-09-22
5132,2020-09-23
5133,2020-09-24
5134,2020-09-25
5135,2020-09-28
5136,2020-09-29
5137,2020-09-30
5138,2020-10-01
5139,2020-10-02
5140,2020-10-05
5141,2020-10-06
5142,2020-10-07
5143,2020-10-08
5144,2020-10-09
5145,2020-10-13
5146,2020-10-14
5147,2020-10-15
5148,2020-10-16
5149,2020-10-19
5150,2020-10-20
5151,2020-10-21
5152,2020-10-22
5153,2020-10-23
5154,2020-10-26
5155,2020-10-27
5156,2020-10-28
5157,2020-10-29
5158,2020-10-30
5159,2020-11-03
5160,2020-11-04
5161,2020-11-05
5162,2020-11-06
5163,2020-11-09
5164,2020-11-10
5165,2020-11-11
5166,2020-11-12
5167,2020-11-13
5168,2020-11-16
5169,2020-11-17
5170,2020-11-18
5171,2020-11-19
5172,2020-11-20
5173,2020-11-23
5174,2020-11-24
5175,2020-11-25
5176,2020-11-26
5177,2020-11-27
5178,2020-11-30
5179,2020-12-01
5180,2020-12-02
5181,2020-12-03
5182,2020-12-04
5183,2020-12-07
5184,2020-12-08
5185,2020-12-09
5186,2020-12-10
5187,2020-12-11
5188,2020-12-14
5189,2020-12-15
5190,2020-12-16
5191,2020-12-17
5192,2020-12-18
5193,2020-12-21
5194,2020-12-22
5195,2020-12-23
5196,2020-12-28
5197,2020-12-29
5198,2020-12-30
5199,2021-01-04
5200,2021-01-05
5201,2021-01-06
5202,2021-01-07
5203,2021-01-08
5204,2021-01-11
5205,2021-01-12
5206,2021-01-13
5207,2021-01-14
5208,2021-01-15
5209,2021-01-18
5210,2021-01-19
5211,2021-01-20
5212,2021-01-21
5213,2021-01-22
5214,2021-01-26
5215,2021-01-27
5216,2021-01-28
5217,2021-01-29
5218,2021-02-01
5219,2021-02-02
5220,2021-02-03
5221,2021-02-04
5222,2021-02-05
5223,2021-02-08
5224,2021-02-09
5225,2021-02-10
5226,2021-02-11
5227,2021-02-12
5228,2021-02-17
5229,2021-02-18
5230,2021-02-19
5231,2021-02-22
5232,2021-02-23
5233,2021-02-24
5234,2021-02-25
5235,2021-02-26
5236,2021-03-01
5237,2021-03-02
5238,2021-03-03
5239,2021-03-04
5240,2021-03-05
5241,2021-03-08
5242,2021-03-09
5243,2021-03-10
5244,2021-03-11
5245,2021-03-12
5246,2021-03-15
5247,2021-03-16
5248,2021-03-17
5249,2021-03-18
5250,2021-03-19
5251,2021-03-22
5252,2021-03-23
5253,2021-03-24
5254,2021-03-25
5255,2021-03-26
5256,2021-03-29
5257,2021-03-30
5258,2021-03-31
5259,2021-04-01
5260,2021-04-05
5261,2021-04-06
5262,2021-04-07
5263,2021-04-08
5264,2021-04-09
5265,2021-04-12
5266,2021-04-13
5267,2021-04-14
5268,2021-04-15
5269,2021-04-16
5270,2021-04-19
5271,2021-04-20
5272,2021-04-22
5273,2021-04-23
5274,2021-04-26
5275,2021-04-27
5276,2021-04-28
5277,2021-04-29
5278,2021-04-30
5279,2021-05-03
5280,2021-05-04
5281,2021-05-05
5282,2021-05-06
5283,2021-05-07
5284,2021-05-10
5285,2021-05-11
5286,2021-05-12
5287,2021-05-13
5288,2021-05-14
5289,2021-05-17
5290,2021-05-18
5291,2021-05-19
5292,2021-05-20
5293,2021-05-21
5294,2021-05-24
5295,2021-05-25
5296,2021-05-26
5297,2021-05-27
5298,2021-05-28
5299,2021-05-31
5300,2021-06-01
5301,2021-06-02
5302,2021-06-04
5303,2021-06-07
5304,2021-06-08
5305,2021-06-09
5306,2021-06-10
5307,2021-06-11
5308,2021-06-14
5309,2021-06-15
5310,2021-06-16
5311,2021-06-17
5312,2021-06-18
5313,2021-06-21
5314,2021-06-22
5315,2021-06-23
5316,2021-06-24
5317,2021-06-25
5318,2021-06-28
5319,2021-06-29
5320,2021-06-30
5321,2021-07-01
5322,2021-07-02
5323,2021-07-05
5324,2021-07-06
5325,2021-07-07
5326,2021-07-08
5327,2021-07-12
5328,2021-07-13
5329,2021-07-14
5330,2021-07-15
5331,2021-07-16
5332,2021-07-19
5333,2021-07-20
5334,2021-07-21
5335,2021-07-22
5336,2021-07-23
5337,2021-07-26
5338,2021-07-27
5339,2021-07-28
5340,2021-07-29
5341,2021-07-30
5342,2021-08-02
5343,2021-08-03
5344,2021-08-04
5345,2021-08-05
5346,2021-08-06
5347,2021-08-09
5348,2021-08-10
5349,2021-08-11
5350,2021-08-12
5351,2021-08-13
5352,2021-08-16
5353,2021-08-17
5354,2021-08-18
5355,2021-08-19
5356,2021-08-20
5357,2021-08-23
5358,2021-08-24
5359,2021-08-25
5360,2021-08-26
5361,2021-08-27
5362,2021-08-30
5363,2021-08-31
5364,2021-09-01
5365,2021-09-02
5366,2021-09-03
5367,2021-09-06
5368,2021-09-08
5369,2021-09-09
5370,2021-09-10
5371,2021-09-13
5372,2021-09-14
5373,2021-09-15
5374,2021-09-16
5375,2021-09-17
5376,2021-09-20
5377,2021-09-21
5378,2021-09-22
5379,2021-09-23
5380,2021-09-24
5381,2021-09-27
5382,2021-09-28
5383,2021-09-29
5384,2021-09-30
5385,2021-10-01
5386,2021-10-04
5387,2021-10-05
5388,2021-10-06
5389,2021-10-07
5390,2021-10-08
5391,2021-10-11
5392,2021-10-13
5393,2021-10-14
5394,2021-10-15
5395,2021-10-18
5396,2021-10-19
5397,2021-10-20
5398,2021-10-21
5399,2021-10-22
5400,2021-10-25
5401,2021-10-26
5402,2021-10-27
5403,2021-10-28
5404,2021-10-29
5405,2021-11-01
5406,2021-11-03
5407,2021-11-04
5408,2021-11-05
5409,2021-11-08
5410,2021-11-09
5411,2021-11-10
5412,2021-11-11
5413,2021-11-12
5414,2021-11-16
5415,2021-11-17
5416,2021-11-18
5417,2021-11-19
5418,2021-11-22
5419,2021-11-23
5420,2021-11-24
5421,2021-11-25
5422,2021-11-26
5423,2021-11-29
5424,2021-11-30
5425,2021-12-01
5426,2021-12-02
5427,2021-12-03
5428,2021-12-06
5429,2021-12-07
5430,2021-12-08
5431,2021-12-09
5432,2021-12-10
5433,2021-12-13
5434,2021-12-14
5435,2021-12-15
5436,2021-12-16
5437,2021-12-17
5438,2021-12-20
5439,2021-12-21
5440,2021-12-22
5441,2021-12-23
5442,2021-12-27
5443,2021-12-28
5444,2021-12-29
5445,2021-12-30
5446,2022-01-03
5447,2022-01-04
5448,2022-01-05
5449,2022-01-06
5450,2022-01-07
5451,2022-01-10
5452,2022-01-11
5453,2022-01-12
5454,2022-01-13
5455,2022-01-14
5456,2022-01-17
5457,2022-01-18
5458,2022-01-19
5459,2022-01-20
5460,2022-01-21
5461,2022-01-24
5462,2022-01-25
5463,2022-01-26
5464,2022-01-27
5465,2022-01-28
5466,2022-01-31
5467,2022-02-01
5468,2022-02-02
5469,2022-02-03
5470,2022-02-04
5471,2022-02-07
5472,2022-02-08
5473,2022-02-09
5474,2022-02-10
5475,2022-02-11
5476,2022-02-14
5477,2022-02-15
5478,2022-02-16
5479,2022-02-17
5480,2022-02-18
5481,2022-02-21
5482,2022-02-22
5483,2022-02-23
5484,2022-02-24
5485,2022-02-25
5486,2022-03-02
5487,2022-03-03
5488,2022-03-04
5489,2022-03-07
5490,2022-03-08
5491,2022-03-09
5492,2022-03-10
5493,2022-03-11
5494,2022-03-14
5495,2022-03-15
5496,2022-03-16
5497,2022-03-17
5498,2022-03-18
5499,2022-03-21
5500,2022-03-22
5501,2022-03-23
5502,2022-03-24
5503,2022-03-25
5504,2022-03-28
5505,2022-03-29
5506,2022-03-30
5507,2022-03-31
5508,2022-04-01
5509,2022-04-04
5510,2022-04-05
5511,2022-04-06
5512,2022-04-07
5513,2022-04-08
5514,2022-04-11
5515,2022-04-12
5516,2022-04-13
5517,2022-04-14
5518,2022-04-18
5519,2022-04-19
5520,2022-04-20
5521,2022-04-22
5522,2022-04-25
5523,2022-04-26
5524,2022-04-27
5525,2022-04-28
5526,2022-04-29
5527,2022-05-02
5528,2022-05-03
5529,2022-05-04
5530,2022-05-05
5531,2022-05-06
5532,2022-05-09
5533,2022-05-10
5534,2022-05-11
5535,2022-05-12
5536,2022-05-13
5537,2022-05-16
5538,2022-05-17
5539,2022-05-18
5540,2022-05-19
5541,2022-05-20
5542,2022-05-23
5543,2022-05-24
5544,2022-05-25
5545,2022-05-26
5546,2022-05-27
5547,2022-05-30
5548,2022-05-31
5549,2022-06-01
5550,2022-06-02
5551,2022-06-03
5552,2022-06-06
5553,2022-06-07
5554,2022-06-08
5555,2022-06-09
5556,2022-06-10
5557,2022-06-13
5558,2022-06-14
5559,2022-06-15
5560,2022-06-17
5561,2022-06-20
5562,2022-06-21
5563,2022-06-22
5564,2022-06-23
5565,2022-06-24
5566,2022-06-27
5567,2022-06-28
5568,2022-06-29
5569,2022-06-30
5570,2022-07-01
5571,2022-07-04
5572,2022-07-05
5573,2022-07-06
5574,2022-07-07
5575,2022-07-08
5576,2022-07-11
5577,2022-07-12
5578,2022-07-13
5579,2022-07-14
5580,2022-07-15
5581,2022-07-18
5582,2022-07-19
5583,2022-07-20
5584,2022-07-21
5585,2022-07-22
5586,2022-07-25
5587,2022-07-26
5588,2022-07-27
5589,2022-07-28
5590,2022-07-29
5591,2022-08-01
5592,2022-08-02
5593,2022-08-03
5594,2022-08-04
5595,2022-08-05
5596,2022-08-08
5597,2022-08-09
5598,2022-08-10
5599,2022-08-11
5600,2022-08-12
5601,2022-08-15
5602,2022-08-16
5603,2022-08-17
5604,2022-08-18
5605,2022-08-19
5606,2022-08-22
5607,2022-08-23
5608,2022-08-24
5609,2022-08-25
5610,2022-08-26
5611,2022-08-29
5612,2022-08-30
5613,2022-08-31
5614,2022-09-01
5615,2022-09-02
5616,2022-09-05
5617,2022-09-06
5618,2022-09-08
5619,2022-09-09
5620,2022-09-12
5621,2022-09-13
5622,2022-09-14
5623,2022-09-15
5624,2022-09-16
5625,2022-09-19
5626,2022-09-20
5627,2022-09-21
5628,2022-09-22
5629,2022-09-23
5630,2022-09-26
5631,2022-09-27
5632,2022-09-28
5633,2022-09-29
5634,2022-09-30
5635,2022-10-03
5636,2022-10-04
5637,2022-10-05
5638,2022-10-06
5639,2022-10-07
5640,2022-10-10
5641,2022-10-11
5642,2022-10-13
5643,2022-10-14
5644,2022-10-17
5645,2022-10-18
5646,2022-10-19
5647,2022-10-20
5648,2022-10-21
5649,2022-10-24
5650,2022-10-25
5651,2022-10-26
5652,2022-10-27
5653,2022-10-28
5654,2022-10-31
5655,2022-11-01
5656,2022-11-03
5657,2022-11-04
5658,2022-11-07
5659,2022-11-08
5660,2022-11-09
5661,2022-11-10
5662,2022-11-11
5663,2022-11-14
5664,2022-11-16
5665,2022-11-17
5666,2022-11-18
5667,2022-11-21
5668,2022-11-22
5669,2022-11-23
5670,2022-11-24
5671,2022-11-25
5672,2022-11-28
5673,2022-11-29
5674,2022-11-30
5675,2022-12-01
5676,2022-12-02
5677,2022-12-05
5678,2022-12-06
5679,2022-12-07
5680,2022-12-08
5681,2022-12-09
5682,2022-12-12
5683,2022-12-13
5684,2022-12-14
5685,2022-12-15
5686,2022-12-16
5687,2022-12-19
5688,2022-12-20
5689,2022-12-21
5690,2022-12-22
