id,codigo,nome_social,nome_resumido,cnpj,situacao_ativa,codigo_isin
51811,ITSA,ITAUSA SA,ITAUSADBR,61.532.644/0001-15,True,BRITSAACNPR7
51837,ITUB,ITAU UNIBANCO HOLDING SA,ITAUUNIBADCH,60.872.504/0001-23,True,BRITUBACNOR4
51837,ITUB,ITAU UNIBANCO HOLDING SA,ITAUUNIBADCH,60.872.504/0001-23,True,BRITUBACNPR1
51898,IVCT,SOBRAL INVICTA SA,INVICTADE6,60.594.538/0001-01,True,BRIVCTACNPR7
51902,IVEN,IVEN SA,IVENDEA,97.395.172/0001-43,False,BRIVENACNOR9
51902,IVEN,IVEN SA,IVENDEA,97.395.172/0001-43,False,BRIVENACNPR6
51915,IVIL,COINVEST CIA INVESTS INTERLAGOS EX INDS VILLARES SA,COINVESTDEN,61.460.762/0001-65,True,BRIVILACNOR4
51915,IVIL,COINVEST CIA INVESTS INTERLAGOS EX INDS VILLARES SA,COINVESTDEN,61.460.762/0001-65,True,BRIVILACNPR1
99216,JALL,JALLES MACHADO S A,JALLES,02.635.522/0001-95,True,BRJALLACNOR0
52054,BLUT,BLUE TECH SOLUTIONS E Q I S A,B TECH EQI,60.637.238/0001-54,True,BRJBDUACNOR6
52054,BLUT,BLUE TECH SOLUTIONS E Q I S A,B TECH EQI,60.637.238/0001-54,True,BRJBDUACNPR3
52071,JBSS,JBS SA,JBSDIZ,02.916.265/0001-60,True,BRJBSSACNOR8
52169,JFAB,JARAGUA FABRIL SA,JARAGUAFADLP,84.432.426/0001-04,True,BRJFABACNPR0
52170,JFEN,JOAO FORTES ENGENHARIA SA,JOAOFORTEDLQ,33.035.536/0001-00,True,BRJFENACNOR0
52247,JHSF,JHSF PARTICIPACOES SA,JHSFPARTDNV,08.294.224/0001-65,True,BRJHSFACNOR2
52337,JOIN,HUSKY SA,HUSKYDQD,84.685.189/0001-93,True,BRJOINACNPR0
52343,JOPA,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,JOSAPARDQJ,87.456.562/0001-22,True,BRJOPAACNOR5
52343,JOPA,JOSAPAR JOAQUIM OLIVEIRA SA PARTICIPACOES,JOSAPARDQJ,87.456.562/0001-22,True,BRJOPAACNPR2
52409,IGTI,IGUATEMI S A,IGUATEMI SA,60.543.816/0001-93,True,BRJPSAACNOR6
52409,IGTI,IGUATEMI S A,IGUATEMI SA,60.543.816/0001-93,True,BRJPSAACNPR3
52455,JSLG,JSL SA,JSLDTN,52.548.435/0001-79,True,BRJSLGACNOR2
52635,KEPL,KEPLER WEBER SA,KEPLERWEBDYN,91.983.056/0001-69,True,BRKEPLACNOR1
52635,KEPL,KEPLER WEBER SA,KEPLERWEBDYN,91.983.056/0001-69,True,BRKEPLACNPR8
52697,KLAB,IKPC INDS KLABIN PAPEL CELULOSE SA,KLABINE0D,60.484.797/0001-71,False,BRKLABACNOR9
52697,KLAB,IKPC INDS KLABIN PAPEL CELULOSE SA,KLABINE0D,60.484.797/0001-71,False,BRKLABACNPR6
52703,KLBN,KLABIN SA,KLABINSAE0J,89.637.490/0001-45,True,BRKLBNACNOR2
52703,KLBN,KLABIN SA,KLABINSAE0J,89.637.490/0001-45,True,BRKLBNACNPR9
52908,COGN,COGNA EDUCACAO S A,COGNA ON,02.800.026/0001-40,True,BRKROTACNOR9
52908,COGN,COGNA EDUCACAO S A,COGNA ON,02.800.026/0001-40,True,BRKROTACNPR6
101353,KRSA,KORA SAUDE PARTICIPACOES S A,KORA,13.270.520/0001-66,True,BRKRSAACNOR0
52929,KSSA,KLABIN SEGALL SA,KLABINSEGE6T,00.187.032/0001-48,True,BRKSSAACNOR8
52990,LAEL,LABO ELETRONICA SA,LABOE8I,61.489.514/0001-47,True,BRLAELACNOR1
52990,LAEL,LABO ELETRONICA SA,LABOE8I,61.489.514/0001-47,True,BRLAELACNPR8
53015,LAME,LOJAS AMERICANAS SA,LOJASAMERE97,33.014.556/0001-96,True,BRLAMEACNOR9
53015,LAME,LOJAS AMERICANAS SA,LOJASAMERE97,33.014.556/0001-96,True,BRLAMEACNPR6
53019,LAND,TERRA SANTA PROPRIEDADES AGRICOLAS S A,TERRASANTAPA,40.337.136/0001-06,True,BRLANDACNOR9
53030,LARK,LARK SA MAQUINAS EQUIPAMENTOS,LARKMAQSE9M,60.631.090/0001-40,True,BRLARKACNPR2
53042,LATS,REXAM BEVERAGE CAN SOUTH AMERERICA SA,REXAMBCSAE9Y,29.506.474/0001-91,True,BRLATSACNOR4
53042,LATS,REXAM BEVERAGE CAN SOUTH AMERERICA SA,REXAMBCSAE9Y,29.506.474/0001-91,True,BRLATSACNPB5
53042,LATS,REXAM BEVERAGE CAN SOUTH AMERERICA SA,REXAMBCSAE9Y,29.506.474/0001-91,True,BRLATSACNPR1
94346,LAVV,LAVVI EMPREENDIMENTOS IMOBILIARIOS S A,LAVVIEM23,26.462.693/0001-28,True,BRLAVVACNOR4
53103,LCAM,COMPANHIA LOCACAO AMERICAS,LOCAMERICEBN,10.215.988/0001-60,True,BRLCAMACNOR3
53147,LCSA,PARMALAT BRASIL SA IND ALIMENTOS,PARMALATECV,89.940.878/0001-10,True,BRLCSAACNOR0
53147,LCSA,PARMALAT BRASIL SA IND ALIMENTOS,PARMALATECV,89.940.878/0001-10,True,BRLCSAACNPR7
53185,LECO,CIA LECO PRODUTOS ALIMENTICIOS,LECOEDX,60.434.487/0001-42,True,BRLECOACNPR8
53242,LETO,INDS MICHELETTO SA,MICHELETTEFI,88.301.163/0001-55,True,BRLETOACNOR5
53242,LETO,INDS MICHELETTO SA,MICHELETTEFI,88.301.163/0001-55,True,BRLETOACNPA8
53242,LETO,INDS MICHELETTO SA,MICHELETTEFI,88.301.163/0001-55,True,BRLETOACNPR2
53247,LEVE,MAHLE METAL LEVE SA EX METAL LEVE SA IND COM,METALLEVEEFN,60.476.884/0001-87,True,BRLEVEACNOR2
53247,LEVE,MAHLE METAL LEVE SA EX METAL LEVE SA IND COM,METALLEVEEFN,60.476.884/0001-87,True,BRLEVEACNPR9
53259,LFFE,JEREISSATI TELECOM SA,LAFONTETEEFZ,53.790.218/0001-53,True,BRLFFEACNOR2
53259,LFFE,JEREISSATI TELECOM SA,LAFONTETEEFZ,53.790.218/0001-53,True,BRLFFEACNPR9
53321,LGLO,LIVRARIA GLOBO SA,LIVRGLOBOEHP,92.724.053/0001-73,True,BRLGLOACNPR4
53387,LHER,LOJAS HERING SA,LOJASHERIEJJ,82.640.632/0001-84,True,BRLHERACNOR3
53387,LHER,LOJAS HERING SA,LOJASHERIEJJ,82.640.632/0001-84,True,BRLHERACNPR0
53405,LIAS,LIGAS ALUMINIO SA LIASA,LIASAEK1,17.221.771/0001-01,True,BRLIASACNPR4
53430,LIGH,LIGHT SERVICOS ELETRICIDADE SA,LIGHTEKQ,60.444.437/0001-46,True,BRLIGHACNOR7
53432,LIGT,LIGHT SA,LIGHTSAEKS,03.378.521/0001-75,True,BRLIGTACNOR2
53455,LINX,LINX SA,LINXSAELF,06.948.969/0001-75,True,BRLINXACNOR0
53463,LIPR,ELETROBRAS PARTICIPACOES SA ELETROPAR,ELETROPARELN,01.104.937/0001-70,True,BRLIPRACNOR7
53467,ATMP,ATMA PARTICIPACOES S A,ATMASA,04.032.433/0001-80,True,BRLIQOACNOR2
53480,LITS,SAINT GOBAIN BRASIL PRODUTOS INDUSTRIAIS CONSTRUCAO LTDA,BRASILITEM4,61.064.838/0001-33,True,BRLITSACNOR7
53480,LITS,SAINT GOBAIN BRASIL PRODUTOS INDUSTRIAIS CONSTRUCAO LTDA,BRASILITEM4,61.064.838/0001-33,True,BRLITSACNPR4
53489,LIXC,CONSTRUTORA LIX CUNHA SA,LIXDACUNHEMD,46.014.635/0001-49,True,BRLIXCACNOR3
53489,LIXC,CONSTRUTORA LIX CUNHA SA,LIXDACUNHEMD,46.014.635/0001-49,True,BRLIXCACNPR0
84002,LJQQ,LOJAS QUERO QUERO S A,LOJASQUERO56,96.418.264/0218-02,True,BRLJQQACNOR5
53528,VSTE,VESTE S A ESTILO,VESTE,49.669.856/0001-43,True,BRLLISACNOR4
53691,LOGG,LOG COMMERCIAL PROPERTIES PARTICIPACOES SA,LOGCOMMERERZ,09.041.168/0001-10,True,BRLOGGACNOR7
53694,LOGN,LOG IN LOGISTICA INTERMODAL SA,LOGINES2,42.278.291/0001-24,True,BRLOGNACNOR3
53772,LPSB,LPS BRASIL CONSULTORIA DE IMOVEIS SA,LOPESBRASEU8,08.078.847/0001-09,True,BRLPSBACNOR0
53794,LREN,LOJAS RENNER SA,LOJASRENNEUU,92.754.738/0001-62,True,BRLRENACNOR1
53794,LREN,LOJAS RENNER SA,LOJASRENNEUU,92.754.738/0001-62,True,BRLRENACNPR8
53956,LUPA,LUPATECH SA,LUPATECHEZC,89.463.822/0001-12,True,BRLUPAACNOR8
53970,LUXM,TREVISA INVESTS SA EX TREVO INVESTS SA GRUPO TREVO,TREVISAEZQ,92.660.570/0001-26,True,BRLUXMACNOR7
53970,LUXM,TREVISA INVESTS SA EX TREVO INVESTS SA GRUPO TREVO,TREVISAEZQ,92.660.570/0001-26,True,BRLUXMACNPR4
82724,LVTC,LIVETECH DA BAHIA INDUSTRIA E COMERCIO S A,LIVETECH,05.917.486/0001-40,True,BRLVTCACNOR4
85128,LWSA,LOCAWEB SERVICOS DE INTERNET S A,LOCAWEB,02.351.877/0001-52,True,BRLWSAACNOR8
54176,MAGG,MAGNESITA REFRATARIOS SA,MAGNESITAF5G,08.684.547/0001-65,True,BRMAGGACNOR4
54180,MAGS,MAGNESITA SA,MAGNESITAF5K,19.791.268/0001-17,False,BRMAGSACNOR9
54180,MAGS,MAGNESITA SA,MAGNESITAF5K,19.791.268/0001-17,False,BRMAGSACNPA2
54180,MAGS,MAGNESITA SA,MAGNESITAF5K,19.791.268/0001-17,False,BRMAGSACNPC8
54186,MAHS,BUNGE FERTILIZANTES SA EX MANAH SA,BUNGEFERTF5Q,61.082.822/0001-53,True,BRMAHSACNOR7
54186,MAHS,BUNGE FERTILIZANTES SA EX MANAH SA,BUNGEFERTF5Q,61.082.822/0001-53,True,BRMAHSACNPR4
54209,MAKR,MAKRO ATACADISTA SA,MAKROF6D,47.427.653/0001-15,True,BRMAKRACNOR3
54241,MANM,V M BRASIL SA,MANNESMANF79,17.170.150/0001-46,True,BRMANMACNOR8
54241,MANM,V M BRASIL SA,MANNESMANF79,17.170.150/0001-46,True,BRMANMACNPR5
54244,MAOR,MAORI SA,MAORIF7C,02.535.295/0001-26,True,BRMAORACNOR5
54244,MAOR,MAORI SA,MAORIF7C,02.535.295/0001-26,True,BRMAORACNPR2
54260,MAPT,CEMEPE INVESTS SA,CEMEPEF7S,93.828.986/0001-73,True,BRMAPTACNOR8
54260,MAPT,CEMEPE INVESTS SA,CEMEPEF7S,93.828.986/0001-73,True,BRMAPTACNPR5
54278,MARI,CLUB ADMINISTRADORA CARTOES CREDITO LTDA,MARISAF8A,08.262.343/0001-36,True,BRMARIACNOR7
100965,MATD,HOSPITAL MATER DEI S A,MATER DEI,16.676.520/0001-59,True,BRMATDACNOR4
99105,MBLY,MOBLY S A,MOBLY,31.553.627/0001-01,True,BRMBLYACNOR5
54606,MDIA,M DIAS BRANCO SA IND COM ALIMENTOS,MDIASBRANFHE,07.206.816/0001-15,True,BRMDIAACNOR7
54632,MDNE,MOURA DUBEUX ENGENHARIA SA,MOURADUBEFI4,12.049.631/0001-84,True,BRMDNEACNOR9
54678,MEAL,INTERNATIONAL MEAL COMPANY ALIMENTACAO SA,INTERNATIFJE,17.314.329/0001-20,True,BRMEALACNOR9
54686,MEDI,MEDIAL SAUDE SA,MEDIALSAUFJM,43.358.647/0001-00,True,BRMEDIACNOR9
109898,SRNA,SERENA ENERGIA S A,SERENA,42.500.384/0001-51,True,BRMEGAACNOR9
95061,MELK,MELNICK EVEN DESENVOLVIMENTO IMOBILIARIO S A,MELNICK,12.181.987/0001-77,True,BRMELKACNOR8
54728,MEND,MENDES JUNIOR ENGENHARIA SA,MENDESJRFKS,17.162.082/0001-73,True,BRMENDACNOR9
54728,MEND,MENDES JUNIOR ENGENHARIA SA,MENDESJRFKS,17.162.082/0001-73,True,BRMENDACNPA2
54728,MEND,MENDES JUNIOR ENGENHARIA SA,MENDESJRFKS,17.162.082/0001-73,True,BRMENDACNPB0
54742,MERC,MERCANTIL FINANCEIRA S A CREDITO FINANCIAMENTO E INVESTIMENTO,MERC FINANC,33.040.601/0001-87,True,BRMERCACNOR2
54742,MERC,MERCANTIL FINANCEIRA S A CREDITO FINANCIAMENTO E INVESTIMENTO,MERC FINANC,33.040.601/0001-87,True,BRMERCACNPR9
54800,MFLU,SANTISTA ALIMENTOS SA,SANTISTAAFMS,33.009.960/0001-71,False,BRMFLUACNOR4
54867,MGEL,MANGELS INDL SA,MANGELSINFON,61.065.298/0001-02,True,BRMGELACNOR6
54867,MGEL,MANGELS INDL SA,MANGELSINFON,61.065.298/0001-02,True,BRMGELACNPR3
54903,MGLU,MAGAZINE LUIZA SA,MAGAZLUIZFPN,47.960.950/0001-21,True,BRMGLUACNOR2
54964,MHAN,PATRIA INVESTIMENTOS IMOBILIARIOS SA,PATRIAINVFRC,02.533.576/0001-40,True,BRMHANACNOR8
55023,MILS,MILLS LOCACAO SERVICOS E LOGISTICA S A,MILLSFSZ,27.093.558/0001-15,True,BRMILSACNOR2
103641,MLAS,MULTILASER INDUSTRIAL S A,MULTILASER,59.717.553/0001-02,True,BRMLASACNOR9
55143,MLCF,MAHLE COFAP ANEIS SA,MAHLECOFAFWB,03.002.935/0001-03,True,BRMLCFACNOR2
55143,MLCF,MAHLE COFAP ANEIS SA,MAHLECOFAFWB,03.002.935/0001-03,True,BRMLCFACNPR9
55198,MLPA,MELPAPER SA,MELPAPERFXU,00.020.540/0001-37,True,BRMLPAACNPR2
55252,MMAQ,MINASMAQUINAS SA,MINASMAQUFZC,17.161.241/0001-15,True,BRMMAQACNOR1
55252,MMAQ,MINASMAQUINAS SA,MINASMAQUFZC,17.161.241/0001-15,True,BRMMAQACNPR8
55323,MMXM,MMX MINERACAO METALICOS SA,MMXMINERG1B,02.762.115/0001-49,True,BRMMXMACNOR2
55350,MNDL,MUNDIAL SA PRODUTOS CONSUMO,MUNDIALG22,88.610.191/0001-54,True,BRMNDLACNOR4
55350,MNDL,MUNDIAL SA PRODUTOS CONSUMO,MUNDIALG22,88.610.191/0001-54,True,BRMNDLACNPR1
55395,MNPR,MINUPAR PARTICIPACOES SA,MINUPARG3B,90.076.886/0001-40,True,BRMNPRACNOR5
55395,MNPR,MINUPAR PARTICIPACOES SA,MINUPARG3B,90.076.886/0001-40,True,BRMNPRACNPR2
55415,MNSA,MANASA MADEIREIRA NACIONAL SA,MANASAG3V,60.400.009/0001-11,True,BRMNSAACNOR5
55415,MNSA,MANASA MADEIREIRA NACIONAL SA,MANASAG3V,60.400.009/0001-11,True,BRMNSAACNPR2
55451,MOAR,MONTEIRO ARANHA SA,MONTARANHG4V,33.102.476/0001-92,True,BRMOARACNOR5
55463,MODL,BANCO MODAL SA,MODALMAIS,30.723.886/0001-62,True,BRMODLACNOR2
55463,MODL,BANCO MODAL SA,MODALMAIS,30.723.886/0001-62,True,BRMODLACNPR9
95932,MOSI,MOSAICO TECNOLOGIA AO CONSUMIDOR S A,MOSAICO,09.083.175/0001-84,True,BRMOSIACNOR6
55539,MOVI,MOVIDA PARTICIPACOES,MOVIDAPARG7B,21.314.559/0001-66,True,BRMOVIACNOR0
55595,MPLU,MULTIPLUS SA,MULTIPLUSG8V,11.094.546/0001-75,True,BRMPLUACNOR3
55640,MPXE,ENEVA S A,ENEVAGA4,04.423.567/0001-21,False,BRMPXEACNOR2
55724,MRFG,MARFRIG GLOBAL FOODS S A,MARFRIGGCG,03.853.896/0001-40,True,BRMRFGACNOR0
55792,MROE,M ROSCOE SA ENGENHARIA IND COM,MROSCOEGEC,17.155.151/0001-11,True,BRMROEACNPR4
55813,MRSA,MRS LOGISTICA SA,MRSLOGISTGEX,01.417.222/0001-77,True,BRMRSAACNOR6
55813,MRSA,MRS LOGISTICA SA,MRSLOGISTGEX,01.417.222/0001-77,True,BRMRSAACNPA9
55813,MRSA,MRS LOGISTICA SA,MRSLOGISTGEX,01.417.222/0001-77,True,BRMRSAACNPB7
55818,MRSL,MARISOL SA EX MARISOL SA IND VESTUARIO,MARISOLGF2,84.429.752/0001-62,True,BRMRSLACNOR3
55818,MRSL,MARISOL SA EX MARISOL SA IND VESTUARIO,MARISOLGF2,84.429.752/0001-62,True,BRMRSLACNPR0
55857,MRVE,MRV ENGENHARIA PARTICIPACOES SA,MRVGG5,08.343.492/0001-20,True,BRMRVEACNOR2
55867,MSAN,BUNGE BRASIL SA EX SERRANA SA,BUNGEBRASGGF,61.074.092/0001-49,True,BRMSANACNOR5
55867,MSAN,BUNGE BRASIL SA EX SERRANA SA,BUNGEBRASGGF,61.074.092/0001-49,True,BRMSANACNPR2
55931,MSPA,CIA MELHORAMENTOS SAO PAULO,MELHORSPGI7,60.730.348/0001-66,True,BRMSPAACNOR0
55931,MSPA,CIA MELHORAMENTOS SAO PAULO,MELHORSPGI7,60.730.348/0001-66,True,BRMSPAACNPR7
55971,MSTR,MASTER SA TECIDOS PLASTICOS,MASTERGJB,07.645.260/0001-63,True,BRMSTRACNPA9
55971,MSTR,MASTER SA TECIDOS PLASTICOS,MASTERGJB,07.645.260/0001-63,True,BRMSTRACNPB7
56073,MTIG,METALGRAFICA IGUACU SA,METALIGUAGM5,80.227.184/0001-66,True,BRMTIGACNOR0
56073,MTIG,METALGRAFICA IGUACU SA,METALIGUAGM5,80.227.184/0001-66,True,BRMTIGACNPR7
56126,MTPS,MOTO PECAS TRANSMISSOES SA,MOTOPECASGNM,16.236.440/0001-82,True,BRMTPSACNOR0
56126,MTPS,MOTO PECAS TRANSMISSOES SA,MOTOPECASGNM,16.236.440/0001-82,True,BRMTPSACNPR7
85129,MTRE,MITRE REALTY EMPREENDIMENTOS E PARTICIPACOES S A,MITRE,07.882.930/0001-65,True,BRMTREACNOR6
56160,MTSA,METISA METALURGICA TIMBOENSE SA,METISAGOK,86.375.425/0001-09,True,BRMTSAACNOR2
56160,MTSA,METISA METALURGICA TIMBOENSE SA,METISAGOK,86.375.425/0001-09,True,BRMTSAACNPR9
56225,MULT,MULTIPLAN EMPREENDIMENTOS IMOBILIARIOS SA,MULTIPLANGQD,07.816.890/0001-53,True,BRMULTACNOR5
56292,MWET,WETZEL SA EX METALURGICA WETZEL SA,WETZELSAGS8,84.683.671/0001-94,True,BRMWETACNOR6
56292,MWET,WETZEL SA EX METALURGICA WETZEL SA,WETZELSAGS8,84.683.671/0001-94,True,BRMWETACNPR3
56372,MYPK,IOCHPE MAXION SA,IOCHPMAXIGUG,61.156.113/0001-75,True,BRMYPKACNOR7
56372,MYPK,IOCHPE MAXION SA,IOCHPMAXIGUG,61.156.113/0001-75,True,BRMYPKACNPR4
56398,NADR,NADIR FIGUEIREDO S A,NADIR,61.067.161/0001-97,True,BRNAFGACNOR4
56398,NADR,NADIR FIGUEIREDO S A,NADIR,61.067.161/0001-97,True,BRNAFGACNPR1
56429,NATU,NATURA COSMETICOS SA,NATURAGW1,71.673.990/0001-77,True,BRNATUACNOR6
56532,NEMO,SUZANO HOLDING SA,SUZANOHOLGYW,60.651.809/0001-05,True,BRNEMOACNPR3
56545,NEOE,NEOENERGIA S A,NEOENERGIGZ9,01.083.200/0001-18,True,BRNEOEACNOR3
56580,NETC,NET SERVICOS COMUNICACAO SA,NETH08,00.108.786/0001-65,True,BRNETCACNOR6
56580,NETC,NET SERVICOS COMUNICACAO SA,NETH08,00.108.786/0001-65,True,BRNETCACNPR3
38018,NEXP,NEXPE PARTICIPACOES S A,NEXPE,08.613.550/0001-98,True,BRNEXPACNOR0
79743,NGRD,NEOGRID PARTICIPACOES S A,NEOGRID,10.139.870/0001-08,True,BRNGRDACNOR3
101662,REAG,REAG INVESTIMENTOS S A,REAGINVEST,14.127.813/0001-51,True,BRNINJACNOR5
56749,NORD,NORDON INDS METALURGICAS SA,NORDONMETH4X,60.884.319/0001-59,True,BRNORDACNOR7
56757,NOVA,NOVA AMERICA SA,NOVAAMERIH55,33.007.592/0001-22,True,BRNOVAACNOR5
56757,NOVA,NOVA AMERICA SA,NOVAAMERIH55,33.007.592/0001-22,True,BRNOVAACNPR2
79603,NTCO,NATURA CO HOLDING S A,NATURA CO,32.785.497/0001-97,True,BRNTCOACNOR5
56944,NUTR,NUTRIPLANT IND COM SA,NUTRIPLANHAC,51.128.999/0001-90,True,BRNUTRACNOR0
57155,ODBE,ODEBRECHT SA,ODEBRECHTHG7,15.105.588/0001-15,True,BRODBEACNOR0
57155,ODBE,ODEBRECHT SA,ODEBRECHTHG7,15.105.588/0001-15,True,BRODBEACNPR7
57164,ODER,CONSERVAS ODERICH SA,ODERICHHGG,97.191.902/0001-94,True,BRODERACNPR3
57182,ODPV,ODONTOPREV SA,ODONTOPREHGY,58.119.199/0001-51,True,BRODPVACNOR4
57225,OFSA,OURO FINO SAUDE ANIMAL PARTICIPACOES SA,OUROFINOSHI5,20.258.278/0001-70,True,BROFSAACNOR7
57241,OGXP,OLEO GAS PARTICIPACOES SA,OGXPETROLHIL,07.957.093/0001-96,True,BROGXPACNOR3
57248,OIBR,OI SA,OIHIS,76.535.764/0001-43,True,BROIBRACNOR1
57248,OIBR,OI SA,OIHIS,76.535.764/0001-43,True,BROIBRACNPR8
57347,OMGE,SERENA GERACAO S A,OMEGAGERAHLJ,09.149.503/0001-06,True,BROMGEACNOR0
57099,ONCO,ONCOCLINICAS BRASIL SERVICOS MEDICOS SA,ONCOCLINIC,12.104.241/0004-02,True,BRONCOACNOR6
57136,OPCT,OCEANPACT SERVICOS MARITIMOS S A,OCEANPACT,09.114.805/0001-30,True,BROPCTACNOR0
57422,OPDC,BRAZILIAN FINANCE REAL ESTATE SA,BRAZILIANHNM,02.762.113/0001-50,False,BROPDCACNOR4
57490,OPRE,RET PARTICIPACOES SA,RETPARTHPI,02.363.917/0001-86,True,BROPREACNOR0
57607,ORIO,ORION SA,ORIONHSR,61.082.863/0001-40,True,BRORIOACNPR1
50217,ORVR,ORIZON VALORIZACAO DE RESIDUOS S A,ORIZON,11.421.994/0001-36,True,BRORVRACNOR0
57693,OSXB,OSX BRASIL SA,OSXBRASILHV5,09.112.685/0001-32,True,BROSXBACNOR8
57764,OXIT,OXITENO SA IND COM,OXITENOHX4,62.545.686/0001-53,True,BROXITACNOR1
57764,OXIT,OXITENO SA IND COM,OXITENOHX4,62.545.686/0001-53,True,BROXITACNPR8
57869,PALF,CIA PAULISTA FORCA LUZ,PAULFLUZI01,33.050.196/0001-88,True,BRPALFACNOR9
57869,PALF,CIA PAULISTA FORCA LUZ,PAULFLUZI01,33.050.196/0001-88,True,BRPALFACNPA2
57869,PALF,CIA PAULISTA FORCA LUZ,PAULFLUZI01,33.050.196/0001-88,True,BRPALFACNPC8
57908,PARD,INSTITUTO HERMES PARDINI SA,INSTITUTOI14,19.378.769/0001-76,True,BRPARDACNOR1
57939,PATI,PANATLANTICA SA,PANATLANTI1Z,92.693.019/0001-89,True,BRPATIACNOR6
57939,PATI,PANATLANTICA SA,PANATLANTI1Z,92.693.019/0001-89,True,BRPATIACNPR3
58077,PCAR,COMPANHIA BRASILEIRA DISTRIBUICAO,PACUCARCBI5T,47.508.411/0001-56,True,BRPCARACNOR3
58077,PCAR,COMPANHIA BRASILEIRA DISTRIBUICAO,PACUCARCBI5T,47.508.411/0001-56,True,BRPCARACNPA6
58077,PCAR,COMPANHIA BRASILEIRA DISTRIBUICAO,PACUCARCBI5T,47.508.411/0001-56,True,BRPCARACNPR0
58207,PDGR,PDG REALTY SA EMPREENDIMENTOS PARTICIPACOES,PDGREALTYI9F,02.950.811/0001-89,True,BRPDGRACNOR8
50555,PDTC,PADTEC HOLDING S A,PADTEC,02.365.069/0001-44,True,BRPDTCACNOR3
58251,PEAB,CIA PARTICIPACOES ALIANCA BAHIA,PARALBAHIIAN,01.938.783/0001-11,True,BRPEABACNOR3
58251,PEAB,CIA PARTICIPACOES ALIANCA BAHIA,PARALBAHIIAN,01.938.783/0001-11,True,BRPEABACNPR0
58270,PEFX,PETROFLEX IND COM SA,PETROFLEXIB6,29.667.227/0001-77,True,BRPEFXACNOR6
58270,PEFX,PETROFLEX IND COM SA,PETROFLEXIB6,29.667.227/0001-77,True,BRPEFXACNPA9
58343,PETR,PETROLEO BRASILEIRO SA PETROBRAS,PETROBRASID7,33.000.167/0001-01,True,BRPETRACNOR9
58343,PETR,PETROLEO BRASILEIRO SA PETROBRAS,PETROBRASID7,33.000.167/0001-01,True,BRPETRACNPR6
69201,PETZ,PET CENTER COMERCIO E PARTICIPACOES S A,PETZ SA,18.328.118/0001-09,True,BRPETZACNOR2
58478,PFRM,PROFARMA DISTRIBUIDORA PRODUTOS FARMACEUTICOS SA,PROFARMAIGY,45.453.214/0001-51,True,BRPFRMACNOR1
58536,PGMN,EMPREENDIMENTOS PAGUE MENOS SA,EMPREENDIIIK,06.626.253/0001-51,True,BRPGMNACNOR8
58651,PIJU,PIRAJU PARTICIPACOES SA,PIRAJUPARILR,02.387.233/0001-14,True,BRPIJUACNOR5
58665,PINE,BCO PINE SA,PINEIM5,62.144.175/0001-20,True,BRPINEACNOR1
58665,PINE,BCO PINE SA,PINEIM5,62.144.175/0001-20,True,BRPINEACNPR8
58674,PIPN,PIRELLI PNEUS SA,PIRELLIPNIME,59.179.838/0001-37,True,BRPIPNACNOR7
58674,PIPN,PIRELLI PNEUS SA,PIRELLIPNIME,59.179.838/0001-37,True,BRPIPNACNPR4
58681,PIRE,PIRELLI CABOS SA,PIRELLIIML,61.150.751/0001-89,True,BRPIREACNOR2
58681,PIRE,PIRELLI CABOS SA,PIRELLIIML,61.150.751/0001-89,True,BRPIREACNPR9
58693,PITI,LF TEL SA EX PITIMBU PARTICIPACOES SA,LFTELIMX,02.390.206/0001-09,True,BRPITIACNPR6
58758,PLAS,PLASCAR PARTICIPACOES INDUSTRIAIS SA,PLASCARPAIOQ,51.928.174/0001-50,True,BRPLASACNOR2
58758,PLAS,PLASCAR PARTICIPACOES INDUSTRIAIS SA,PLASCARPAIOQ,51.928.174/0001-50,True,BRPLASACNPR9
58783,PLDN,POLIALDEN PETROQUIMICA SA,POLIALDENIPF,13.545.769/0001-37,False,BRPLDNACNPR4
94842,PLPL,PLANO PLANO DESENVOLVIMENTO IMOBILIARIO LTDA,PLANO,24.230.275/0001-80,True,BRPLPLACNOR5
58909,PLTO,POLITENO IND COM SA,POLITENOISX,13.603.683/0001-13,False,BRPLTOACNPA4
58909,PLTO,POLITENO IND COM SA,POLITENOISX,13.603.683/0001-13,False,BRPLTOACNPB2
58953,PMAM,PARANAPANEMA SA,PARANAPANIU5,60.398.369/0001-26,True,BRPMAMACNOR3
58953,PMAM,PARANAPANEMA SA,PARANAPANIU5,60.398.369/0001-26,True,BRPMAMACNPR0
58979,PMET,PRO METALURGIA SA,PROMETALUIUV,56.994.924/0001-05,True,BRPMETACNPA3
58979,PMET,PRO METALURGIA SA,PROMETALUIUV,56.994.924/0001-05,True,BRPMETACNPB1
59099,PNOR,PRONOR PETROQUIMICA SA,PRONORIY7,13.552.070/0001-02,True,BRPNORACNPA4
59099,PNOR,PRONOR PETROQUIMICA SA,PRONORIY7,13.552.070/0001-02,True,BRPNORACNPB2
59144,PNVL,DIMED SA EX PANVEL SA DROGARIAS FARMACIAS,DIMEDIZG,92.665.611/0001-77,True,BRPNVLACNOR9
59144,PNVL,DIMED SA EX PANVEL SA DROGARIAS FARMACIAS,DIMEDIZG,92.665.611/0001-77,True,BRPNVLACNPR6
